행정구역명,학원/교습소,학원명,도로명주소,도로명상세주소,분야명,정원합계
동대문구,학원,잇플코딩학원,서울특별시 동대문구 답십리로 264,", 2층 일부 (장안동)",기타(대),18
동대문구,학원,클랑음악학원,서울특별시 동대문구 신이문로 13,", 2층?3층 (이문동)",예능(대),190
동대문구,학원,물감뿜는고래미술학원,서울특별시 동대문구 전농로 36,", 2층 201호 일부 (답십리동)",예능(대),24
동대문구,학원,S153과학전문학원,서울특별시 동대문구 답십리로 291-1,", 4층 일부 (장안동)",입시.검정 및 보습,210
동대문구,교습소,퍼펙트박샘수학교습소,서울특별시 동대문구 답십리로 76,", 3층 (전농동)",입시.검정 및 보습,35
동대문구,교습소,푸른피아노교습소,서울특별시 동대문구 제기로 84,", 3층 일부(우측) (청량리동)",예능(대),4
동대문구,교습소,연필로그리기미술교습소,서울특별시 동대문구 약령시로 12,", 1층 (제기동)",예능(대),5
동대문구,학원,푸른보습학원,서울특별시 동대문구 제기로 84,", 3층 일부(좌측) (청량리동)",입시.검정 및 보습,32
동대문구,학원,쓰리원장안학원,서울특별시 동대문구 사가정로25길 46,", 3층 (장안동)",입시.검정 및 보습,60
동대문구,학원,지존과학학원,서울특별시 동대문구 사가정로 206,", 3층 일부(우측) (장안동)",입시.검정 및 보습,40
동대문구,학원,강북멘토스영재관학원,서울특별시 동대문구 왕산로 21,", 11층 1101호 (신설동, 민족통일대통령빌딩)",입시.검정 및 보습,270
동대문구,학원,고등부관스카이학원,서울특별시 동대문구 망우로 101,", 3층 (휘경동)",입시.검정 및 보습,115
동대문구,학원,이룸영어학원,서울특별시 동대문구 전농로 105-1,", 2층?3층 (답십리동)",입시.검정 및 보습,70
동대문구,학원,강의하는아이들전농답십리학원,서울특별시 동대문구 사가정로5길 1,", 2층?3층 (전농동)",입시.검정 및 보습,78
동대문구,교습소,이윤진논술교습소,서울특별시 동대문구 장한로14길 81,", 상가동 301호 일부 (장안동, 래미안 장안아파트)",입시.검정 및 보습,33
동대문구,교습소,죠앤영어교습소,서울특별시 동대문구 사가정로17길 15,", 104호 (전농동, 래미안아름숲 상가)",입시.검정 및 보습,35
동대문구,학원,딥독융합논술학원,서울특별시 동대문구 사가정로 51,", 2층 (전농동)",입시.검정 및 보습,52
동대문구,학원,동대문자라다남아미술학원,서울특별시 동대문구 답십리로72길 36,", 3층 일부 (장안동)",예능(대),31
동대문구,학원,나비댄스스포츠학원,서울특별시 동대문구 천호대로 281,", 2층 일부 (답십리동)",기예(대),10
동대문구,교습소,알파영어교습소,서울특별시 동대문구 한천로33길 31,", 2층 일부 (좌측) (전농동)",입시.검정 및 보습,12
동대문구,교습소,제니퍼(Jennifer)영어교습소,서울특별시 동대문구 장한로32길 19,", 2층 일부  (장안동, 삼성리치캐슬)",입시.검정 및 보습,60
동대문구,학원,보컬K실용음악학원,서울특별시 동대문구 장한로 20,", 5층 일부 (장안동)",예능(대),0
동대문구,교습소,책읽는아이논술교습소,서울특별시 동대문구 장한로14길 70,", 가동 1층 일부(우측) (장안동)",입시.검정 및 보습,54
동대문구,학원,아소비전농센터학원,서울특별시 동대문구 답십리로 83,", 4층 (전농동, 정우빌딩)",입시.검정 및 보습,60
동대문구,교습소,엄지척수학교습소,서울특별시 동대문구 천호대로55길 11,", 상가동 203호 (답십리동, 힐스테이트청계아파트)",입시.검정 및 보습,20
동대문구,학원,링키영어해석학원,서울특별시 동대문구 이문로54길 46,", 상가동1 2층 201호?202호 및 3층 311호?312호 (이문동, 이문e편한세상아파트)",입시.검정 및 보습,144
동대문구,학원,하이가든잉글리쉬(Hi Garden English)학원,서울특별시 동대문구 신이문로 25,", 2층?3층 (이문동)",입시.검정 및 보습,60
동대문구,학원,한양키즈하우스학원,서울특별시 동대문구 답십리로 184,", 1층 일부?2층 (답십리동, 동서울한양아파트)",기타(대),1500
동대문구,교습소,채움미술교습소,서울특별시 동대문구 약령시로 13,", 1층 (제기동, 제기동다세대주택)",예능(대),16
동대문구,학원,씨앤씨학원,서울특별시 동대문구 답십리로 289,", 4층 일부 (장안동, 기륭빌딩)",입시.검정 및 보습,100
동대문구,교습소,장탁순수학교습소,서울특별시 동대문구 이문로54길 46,", 207호, 208호 (이문동, 이문e편한세상아파트)",입시.검정 및 보습,12
동대문구,교습소,진리국어교습소,서울특별시 동대문구 장안벚꽃로 167,"주상가동 2층 228호(장안동,래미안장안2차아파트)",입시.검정 및 보습,16
동대문구,학원,국어하다장안동국어학원,서울특별시 동대문구 장한로28길 18,", 2층 (장안동)",입시.검정 및 보습,150
동대문구,학원,파란국어학원,서울특별시 동대문구 장한로28길 22,", 2층 (장안동)",입시.검정 및 보습,70
동대문구,교습소,지니얼(GENIAL)영어교습소,서울특별시 동대문구 망우로20길 46,", 2층 (휘경동)",입시.검정 및 보습,63
동대문구,교습소,엘프라임미술교습소,서울특별시 동대문구 사가정로 148,", 138동(주상가동) 403호 (전농동, 전농 SK아파트)",예능(대),54
동대문구,학원,데일리독서실,서울특별시 동대문구 이문로 186,", 2층 일부 (이문동)",독서실,216
동대문구,학원,더올라학원,서울특별시 동대문구 전농로 136,", 3층 일부 (전농동)",입시.검정 및 보습,480
동대문구,교습소,한과학교습소,서울특별시 동대문구 사가정로17길 15,", 206호 (전농동, 래미안아름숲 상가)",입시.검정 및 보습,28
동대문구,학원,동대문올림피아드초등관학원,서울특별시 동대문구 답십리로 269,", 5층 (장안동, 화성빌딩)",입시.검정 및 보습,108
동대문구,교습소,지쌤사고력수학교습소,서울특별시 동대문구 장안벚꽃로 167,", 227호 (장안동, 래미안장안2차아파트)",입시.검정 및 보습,45
동대문구,교습소,매쓰트리수학교습소,서울특별시 동대문구 사가정로 148,", 141동 206호 (전농동, 전농 SK아파트)",입시.검정 및 보습,28
동대문구,학원,생각하는황소(동대문)학원,서울특별시 동대문구 답십리로 303,", 2층 일부 (장안동)",입시.검정 및 보습,20
동대문구,교습소,예술공감미술교습소,서울특별시 동대문구 사가정로25길 5,", 2층 일부 (장안동)",예능(대),30
동대문구,교습소,컬러썬미술교습소,서울특별시 동대문구 약령시로 25,", 2층 206호 (제기동, 안암골 벽산아파트)",예능(대),12
동대문구,학원,그레가엑팅존(GREGA ACTING ZONE)학원,서울특별시 동대문구 답십리로 313-6,", 3층 (장안동)",기예(대),1
동대문구,교습소,꿈비아트미술교습소,서울특별시 동대문구 사가정로 80,", 2층 215호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",예능(대),12
동대문구,학원,비전컴퓨터학원,서울특별시 동대문구 장한로 68,", 2층 (장안동, JB타워)",직업기술,900
동대문구,교습소,이쌤창의수학교습소,서울특별시 동대문구 장안벚꽃로 107,", 208호 일부 (장안동, 장안현대홈타운)",입시.검정 및 보습,34
동대문구,교습소,뮤엠영어장안점영어교습소,서울특별시 동대문구 장안벚꽃로 107,", 208호 일부 (장안동, 장안현대홈타운)",입시.검정 및 보습,54
동대문구,학원,초이스뮤지컬?액팅학원(CHOI's MUSICAL?ACTING 학원),서울특별시 동대문구 고산자로 534,", 3층 일부 (301~303호) (제기동, 한신아파트)",기타(대),35
동대문구,교습소,엉클존의영어교습소(Uncle John's English),서울특별시 동대문구 사가정로 80,", 4층 416호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",국제화,36
동대문구,교습소,조이(JOY)잉글리시영어교습소,서울특별시 동대문구 천호대로55길 11,", 206호 (답십리동, 힐스테이트 청계)",국제화,25
동대문구,학원,진짜속기학원,서울특별시 동대문구 무학로28길 31,", 3층 일부 (용두동)",직업기술,13
동대문구,교습소,윌비잉글리시영어교습소,서울특별시 동대문구 회기로 121,", 2층 (회기동)",국제화,42
동대문구,교습소,옥스포드주니어영어교습소,서울특별시 동대문구 경희대로4길 79,", 3층 일부 (이문동)",입시.검정 및 보습,8
동대문구,학원,빛나는하루학원,서울특별시 동대문구 사가정로 80,", 3층 312호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",입시.검정 및 보습,240
동대문구,학원,JW수학학원,서울특별시 동대문구 장한로26길 42,", 2층 (장안동, H?M 빌딩)",입시.검정 및 보습,240
동대문구,교습소,지감2수학교습소,서울특별시 동대문구 답십리로69길 11,", 3층 일부  (장안동)",입시.검정 및 보습,57
동대문구,교습소,열띤독서토론논술교습소,서울특별시 동대문구 답십리로 105,", 3층 (전농동)",입시.검정 및 보습,25
동대문구,학원,공터영어전농센터학원,서울특별시 동대문구 사가정로 148,", 주상가동 307호 (전농동, 전농 SK아파트)",입시.검정 및 보습,80
동대문구,학원,영어끝학원,서울특별시 동대문구 답십리로67길 9,", 2층 (장안동)",입시.검정 및 보습,38
동대문구,교습소,헤이발레교습소,서울특별시 동대문구 사가정로 80,", 4층 411호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",예능(대),80
동대문구,학원,호두영어학원,서울특별시 동대문구 장한로 140,", 2층 2호 (장안동)",입시.검정 및 보습,60
동대문구,학원,이화피아노음악학원,서울특별시 동대문구 사가정로 80,", 409호~410호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",예능(대),60
동대문구,학원,드릴스터디2관학원,서울특별시 동대문구 망우로16길 20,", 3층 일부 (휘경동)",입시.검정 및 보습,48
동대문구,학원,오름학원,서울특별시 동대문구 경희대로 15,", 3층 (회기동)",입시.검정 및 보습,72
동대문구,교습소,이화아르떼피아노음악교습소,서울특별시 동대문구 장안벚꽃로1길 7,", 상가동 205호 (장안동, 장안 힐스테이트)",예능(대),36
동대문구,교습소,맑은소리피아노음악교습소,서울특별시 동대문구 한천로58길 47,", 상가동 208호 (이문동, 쌍용아파트)",예능(대),63
동대문구,학원,베르디음악학원,서울특별시 동대문구 휘경로 42,", 3층 (휘경동)",예능(대),40
동대문구,교습소,하루의그림책미술교습소,서울특별시 동대문구 장안벚꽃로1길 7,", 204-3호 (장안동, 장안 힐스테이트)",예능(대),16
동대문구,학원,더쌤영어수학1관전문학원,서울특별시 동대문구 장안벚꽃로1길 7,", 204-1, 204-2호  (장안동, 장안 힐스테이트)",입시.검정 및 보습,84
동대문구,학원,마이윌(My Will)보습학원,서울특별시 동대문구 한천로46길 42,", 2층 일부 (장안동, 장안동 마루하우스)",입시.검정 및 보습,65
동대문구,학원,차승안피아노스튜디오음악학원,서울특별시 동대문구 사가정로 80,", 3층 301~302호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",예능(대),799
동대문구,교습소,유니수학교습소,서울특별시 동대문구 사가정로 148,", 주상가동 304-2호 (전농동, 전농 SK아파트)",입시.검정 및 보습,42
동대문구,학원,매쓰맥스(MATHMAX)수학학원,서울특별시 동대문구 장한로25길 2,", 6층 (장안동)",입시.검정 및 보습,230
동대문구,교습소,씨투엠브레인창의수학교습소,서울특별시 동대문구 장안벚꽃로 167,", 204호 (장안동, 래미안장안2차아파트)",입시.검정 및 보습,21
동대문구,학원,빌드앤그로우영어학원,서울특별시 동대문구 전농로 116,", 2층 (답십리동)",입시.검정 및 보습,18
동대문구,학원,봄국어전문본관학원,서울특별시 동대문구 장한로26길 28,", 2층, 3층, 4층 (장안동)",입시.검정 및 보습,120
동대문구,교습소,정명영어교습소,서울특별시 동대문구 이문로54길 46,", 203~204호  (이문동, 이문e편한세상아파트)",입시.검정 및 보습,35
동대문구,교습소,오메가수학교습소,서울특별시 동대문구 한천로33길 31,", 2층 일부 (우측) (전농동)",입시.검정 및 보습,20
동대문구,학원,EiE장안캠퍼스어학원,서울특별시 동대문구 답십리로 293,", 3층 일부  (장안동)",국제화,0
동대문구,학원,와이즈(WHY's)학원,서울특별시 동대문구 이문로 206,", 2층 (이문동)",입시.검정 및 보습,135
동대문구,교습소,한우리독서토론논술전농래미안논술교습소,서울특별시 동대문구 사가정로 65,", 206호 (전농동, 래미안 크레시티)",입시.검정 및 보습,18
동대문구,교습소,봄봄수학교습소,서울특별시 동대문구 외대역동로 17,", 2층 (휘경동)",입시.검정 및 보습,33
동대문구,교습소,조각공간몸미술교습소,서울특별시 동대문구 망우로16길 20,", 2층 일부 (휘경동)",예능(대),27
동대문구,학원,동부형설2관학원,서울특별시 동대문구 장한로 139,", 2층 일부 (장안동)",입시.검정 및 보습,110
동대문구,학원,케이드림간호학원,서울특별시 동대문구 보문로 6,", 3층, 4층 일부 (신설동)",직업기술,840
동대문구,학원,블루밍해플라워디자인학원,서울특별시 동대문구 왕산로 240,", 3층 일부  (전농동)",기예(대),48
동대문구,학원,영어끝본관학원,서울특별시 동대문구 한천로 136,", 3층 (장안동)",입시.검정 및 보습,70
동대문구,학원,베이스학원,서울특별시 동대문구 사가정로25길 41,", 2층 일부 (장안동)",입시.검정 및 보습,68
동대문구,교습소,더깊은수학교습소,서울특별시 동대문구 사가정로 65,", 217호 (전농동, 래미안 크레시티)",입시.검정 및 보습,70
동대문구,교습소,창공국어교습소,서울특별시 동대문구 장한로32길 17,", 301호 일부 (장안동, 현진빌딩)",입시.검정 및 보습,15
동대문구,교습소,성원수학교습소,서울특별시 동대문구 장한로32길 17,", 501호 일부 (장안동, 현진빌딩)",입시.검정 및 보습,16
동대문구,학원,절대영어학원,서울특별시 동대문구 장한로28길 24,", 2층 (장안동)",입시.검정 및 보습,30
동대문구,학원,앨리스수학학원,서울특별시 동대문구 전농로10길 20,", 204호, 205호 (답십리동, 답십리청솔우성아파트)",입시.검정 및 보습,368
동대문구,교습소,유리한수수학교습소,서울특별시 동대문구 장한로 121,", 201호 (장안동, 장안동 퍼스티지 더올림)",입시.검정 및 보습,30
동대문구,학원,홍익바다미술학원,서울특별시 동대문구 장안벚꽃로 107,", 214호 (장안동, 장안현대홈타운)",예능(대),224
동대문구,교습소,뽀엥뜨발레아카데미발레교습소,서울특별시 동대문구 청계천로 471,", 201호 (용두동, 청계천 대성 스카이렉스2)",예능(대),72
동대문구,학원,예림간호학원,서울특별시 동대문구 한천로 189,", 4층 일부 (장안동)",직업기술,30
동대문구,학원,88댄스학원,서울특별시 동대문구 천호대로69길 12,", 301-1, 302, 303, 304호 (답십리동, 골든메카)",기예(대),8
동대문구,학원,이고은바이올린학원,서울특별시 동대문구 답십리로 145,", 4층 (답십리동)",예능(대),15
동대문구,학원,씨앤씨주니어어학원,서울특별시 동대문구 전농로 60,", 5층, 6층 (답십리동, 상원빌딩)",국제화,300
동대문구,학원,조이스감성미술학원,서울특별시 동대문구 신이문로 24,", 1층 일부 (이문동)",예능(대),300
동대문구,학원,오르다샘앤클래스동대문답십리학원,서울특별시 동대문구 답십리로 140,", 405호 (답십리동, 세기프라자)",기타(대),10
동대문구,학원,아담리즈수학학원,서울특별시 동대문구 답십리로 140,", 305~306호 (답십리동, 세기프라자)",기타(대),10
동대문구,학원,수다방학원,서울특별시 동대문구 답십리로 273,", 2층 (장안동, 한양빌딩)",입시.검정 및 보습,50
동대문구,학원,투더맥스(TO THE MAX)학원,서울특별시 동대문구 장한로 137,", 3층 (장안동)",입시.검정 및 보습,110
동대문구,교습소,이루다영어교습소,서울특별시 동대문구 사가정로 136,", 2층 일부 (전농동)",입시.검정 및 보습,81
동대문구,교습소,이스팀영어교습소,서울특별시 동대문구 장한로32길 17,", 301호 일부 (장안동, 현진빌딩)",입시.검정 및 보습,63
동대문구,학원,서연음악학원,서울특별시 동대문구 홍릉로10길 48,", 102호, 103호 (청량리동, 홍릉동부아파트)",예능(대),40
동대문구,교습소,토대영어교습소,서울특별시 동대문구 장한로 158,", 4층 일부 (장안동, 대흥빌딩)",입시.검정 및 보습,40
동대문구,교습소,리드앤톡영어교습소,서울특별시 동대문구 전농로 97-1,", 3층 (답십리동)",국제화,36
동대문구,교습소,배경영어교습소,서울특별시 동대문구 사가정로 148,", 103-2호 (전농SK아파트부상가동1) (전농동, 전농 SK아파트)",입시.검정 및 보습,12
동대문구,학원,1관수학생각학원,서울특별시 동대문구 장한로28길 18,", 3층 (장안동)",입시.검정 및 보습,70
동대문구,교습소,웨일영어교습소,서울특별시 동대문구 사가정로 148,", 305-1호 (전농동, 전농 SK아파트)",입시.검정 및 보습,16
동대문구,학원,리드업잉글리쉬학원,서울특별시 동대문구 한천로 264,", 302호 (휘경동)",입시.검정 및 보습,910
동대문구,교습소,도토리미술교습소,서울특별시 동대문구 전농로10길 20,", 310호 일부 (답십리동, 답십리청솔우성아파트)",예능(대),40
동대문구,교습소,톤앤톤미술교습소,서울특별시 동대문구 서울시립대로 78,", 2층 일부 (전농동)",예능(대),54
동대문구,학원,잇플영어학원,서울특별시 동대문구 답십리로 264,", 3층 일부 (장안동)",입시.검정 및 보습,18
동대문구,교습소,유니팝휘경센터미술교습소,서울특별시 동대문구 휘경로 60,", 106호 일부 (휘경동, 휘경에스케이뷰)",예능(대),10
동대문구,학원,리딩톡학원,서울특별시 동대문구 사가정로17길 15,", 201호 (전농동, 래미안아름숲 상가)",입시.검정 및 보습,63
동대문구,교습소,썸잉글리쉬영어교습소,서울특별시 동대문구 장안벚꽃로 107,", 205호 (장안동, 장안현대홈타운)",국제화,63
동대문구,교습소,솔루니답십리논술교습소,서울특별시 동대문구 전농로11길 43,", 101호 (답십리동, 스타팰리스)",입시.검정 및 보습,36
동대문구,교습소,수학짱수학교습소,서울특별시 동대문구 망우로20길 87,", 2층 (휘경동)",입시.검정 및 보습,50
동대문구,학원,강북멘토스경희관학원,서울특별시 동대문구 이문로 91,", 301호 (이문동)",입시.검정 및 보습,270
동대문구,학원,해만(Haeman)온라인학원,서울특별시 동대문구 한빛로 20,", 607호 (신설동)",입시.검정 및 보습,3
동대문구,학원,장안창조의아침미술학원,서울특별시 동대문구 장안벚꽃로 107,", 213-1호 (장안동, 장안현대홈타운)",예능(대),40
동대문구,교습소,아트그라운드U미술교습소,서울특별시 동대문구 사가정로 65,", 204호 (전농동, 래미안 크레시티)",예능(대),24
동대문구,학원,애플트리미술학원,서울특별시 동대문구 약령시로 16,", 5층 일부 (제기동)",예능(대),66
동대문구,교습소,꿈터수학교습소,서울특별시 동대문구 휘경로2가길 21,", 4층 일부 (이문동, 행복하우스)",입시.검정 및 보습,18
동대문구,학원,캠퍼스브릿지양성학원,서울특별시 동대문구 서울시립대로29길 5-2,", 1층 일부 (전농동)",종합(대),60
동대문구,학원,예섬학원,서울특별시 동대문구 전농로 36,", 201호 일부 (답십리동, 답십리포레스트스퀘어)",입시.검정 및 보습,100
동대문구,학원,마테오뮤직아카데미음악학원,서울특별시 동대문구 사가정로23가길 11,", 4층 (장안동, 소망빌딩)",예능(대),192
동대문구,교습소,큐브레인수학교습소,서울특별시 동대문구 장안벚꽃로1길 7,", 1층 117호 (장안동, 장안힐스테이트상가)",입시.검정 및 보습,8
동대문구,학원,기탄리딩오션학원,서울특별시 동대문구 장한로28길 48,", 2층 일부?3층 일부 (장안동)",입시.검정 및 보습,135
동대문구,학원,잉글리드(ENGLEAD)어학원,서울특별시 동대문구 답십리로69길 55,", 2층 206?207호 (장안동, 웰빙프라자)",국제화,48
동대문구,학원,그림이야기미술학원,서울특별시 동대문구 답십리로 140,", 5층 502호 일부 (답십리동, 세기프라자)",예능(대),120
동대문구,학원,메이트학원,서울특별시 동대문구 전농로 55,", 2층 (답십리동)",입시.검정 및 보습,228
동대문구,교습소,꿀수학교습소,서울특별시 동대문구 정릉천동로 58,", 3층 314호 (용두동, 롯데캐슬피렌체)",입시.검정 및 보습,66
동대문구,교습소,렉슬잉글리쉬영어교습소,서울특별시 동대문구 장안벚꽃로 167,", 2층 225호 (장안동, 래미안장안2차아파트)",입시.검정 및 보습,20
동대문구,교습소,더탐구수학교습소,서울특별시 동대문구 신이문로 8-1,", 2층 (이문동)",입시.검정 및 보습,45
동대문구,교습소,영렘브란트미술교습소,서울특별시 동대문구 답십리로69길 55,", 1층 109호 (장안동, 웰빙프라자)",예능(대),6
동대문구,교습소,펜타영어교습소,서울특별시 동대문구 정릉천동로 58,", 3층 308호 (용두동, 롯데캐슬피렌체)",입시.검정 및 보습,36
동대문구,학원,SU뮤직음악학원,서울특별시 동대문구 무학로 123,", 4층 (용두동)",예능(대),40
동대문구,학원,비지엠(Be:GM)댄스학원,서울특별시 동대문구 이문로 85,", 3층 (이문동)",예능(대),15
동대문구,학원,동아콘서바토리전산학원,서울특별시 동대문구 홍릉로 28,", 4층 일부 (청량리동, 성일빌딩)",직업기술,10
동대문구,학원,뮤엠영어장안점학원,서울특별시 동대문구 답십리로 305,", 3층 일부 (장안동)",입시.검정 및 보습,50
동대문구,학원,J무용아카데미학원,서울특별시 동대문구 장한로28길 50,", 2층 일부(좌측) (장안동)",예능(대),280
동대문구,학원,더주노영어학원,서울특별시 동대문구 답십리로69길 8,", 5층 일부(우측) (장안동, 장안동근린생활시설)",입시.검정 및 보습,200
동대문구,교습소,플레이팩토창의수학교습소,서울특별시 동대문구 한천로58길 47,", 상가동 2층 201호 (이문동, 쌍용아파트)",입시.검정 및 보습,16
동대문구,교습소,공터영어신답센터영어교습소,서울특별시 동대문구 서울시립대로 31,", 102동 112호 (전농동, 동아아파트)",입시.검정 및 보습,36
동대문구,학원,아소비휘경센터학원,서울특별시 동대문구 한천로 246,", 유치원동 3층 일부 (휘경동, 주공아파트)",입시.검정 및 보습,70
동대문구,학원,위에듀학원,서울특별시 동대문구 답십리로23길 58,", 2층 (전농동)",입시.검정 및 보습,72
동대문구,교습소,미래영어교습소,서울특별시 동대문구 전농로3길 106-4,", 1층 (답십리동)",국제화,48
동대문구,학원,삼성영어휘경써밋학원,서울특별시 동대문구 한천로 246,", 유치원동 3층 일부(우측) (휘경동, 주공아파트)",입시.검정 및 보습,250
동대문구,교습소,최강국어교습소,서울특별시 동대문구 무학로44길 8,", 2층 일부(우측) (용두동)",입시.검정 및 보습,8
동대문구,교습소,이선생최강논술교습소,서울특별시 동대문구 무학로44길 8,", 2층 일부(좌측) (용두동)",입시.검정 및 보습,16
동대문구,교습소,플라톤스카이논술교습소,서울특별시 동대문구 사가정로 149,", 4층 (전농동)",입시.검정 및 보습,64
동대문구,학원,힐사이드컬리지잇주니어왕십리뉴타운어학원,서울특별시 동대문구 한빛로 39,", 3층 301?302호 (용두동, 오션타워빌)",국제화,130
동대문구,학원,베리트실용음악별관학원,서울특별시 동대문구 전농로 41,", 2층 (답십리동)",예능(대),216
동대문구,교습소,배봉하연과학교습소,서울특별시 동대문구 한천로39길 27,", 3층 일부 (전농동)",입시.검정 및 보습,18
동대문구,학원,지엔스잉글리쉬(GN’s English)학원,서울특별시 동대문구 사가정로 148,", 138동(주상가동) 4층 413-1호 (전농동, 전농SK아파트)",입시.검정 및 보습,120
동대문구,학원,밈교육연구소학원,서울특별시 동대문구 고산자로28길 49,", 2층 (용두동)",예능(대),252
동대문구,학원,숨미술학원,서울특별시 동대문구 이문로 45,", 3층 (이문동)",예능(대),96
동대문구,학원,제일요리아카데미학원,서울특별시 동대문구 천호대로 425,", 2층 (장안동)",직업기술,360
동대문구,교습소,생각쟁이독서논술교습소,서울특별시 동대문구 장안벚꽃로 167,", 2층 215호 (장안동, 래미안장안2차아파트)",입시.검정 및 보습,21
동대문구,교습소,그림마을미술교습소,서울특별시 동대문구 망우로10길 41,", 1층 중앙 (휘경동)",예능(대),32
동대문구,교습소,문수학교습소,서울특별시 동대문구 전농로 150-1,", 3층 (전농동)",입시.검정 및 보습,27
동대문구,교습소,4퍼센트사회교습소,서울특별시 동대문구 장한로 158,", 4층 405호 (장안동, 대흥빌딩)",입시.검정 및 보습,25
동대문구,학원,태성실용음악학원,서울특별시 동대문구 답십리로 276,", 4층 (장안동)",예능(대),89
동대문구,학원,엠베스트SE공부습관8640학원,서울특별시 동대문구 천호대로91길 89,", 3층 (장안동)",입시.검정 및 보습,840
동대문구,학원,꿈영어학원,서울특별시 동대문구 답십리로72길 18,", 6층 (장안동, 리더스빌딩)",입시.검정 및 보습,32
동대문구,학원,에듀코치개별지도이문학원,서울특별시 동대문구 이문로 75,", 3층 (이문동)",입시.검정 및 보습,450
동대문구,학원,정철젭스(JEBS)영어학원,서울특별시 동대문구 무학로 122,", 3층 (용두동)",입시.검정 및 보습,80
동대문구,학원,꾸믈유니팝미술학원,서울특별시 동대문구 이문로 190,", 2층 201호 (이문동)",예능(대),336
동대문구,학원,영어하다초중등관학원,서울특별시 동대문구 장한로 166,", 3층 일부 (장안동)",입시.검정 및 보습,24
동대문구,학원,파란학원,서울특별시 동대문구 장한로28길 12,", 2층 (장안동)",입시.검정 및 보습,60
동대문구,학원,김정윤초등영어학원,서울특별시 동대문구 이문로 38,", 6층 601호 (휘경동, 민족통일빌딩)",입시.검정 및 보습,30
동대문구,학원,안상미국어학원,서울특별시 동대문구 답십리로 291-4,", 4층 (장안동)",입시.검정 및 보습,36
동대문구,학원,하이엔드영어학원,서울특별시 동대문구 답십리로72길 22,", 3층 (장안동)",입시.검정 및 보습,48
동대문구,학원,툰스테이션미술학원,서울특별시 동대문구 전농로 133,", 3층 (전농동)",예능(대),180
동대문구,교습소,차이홍중국어동대문중국어교습소,서울특별시 동대문구 사가정로 148,", 308-1호 (전농동, 전농 SK아파트)",국제화,55
동대문구,학원,BH수학학원,서울특별시 동대문구 정릉천동로 58,", 2층 204호 (용두동, 롯데캐슬피렌체)",입시.검정 및 보습,30
동대문구,학원,형설학습관리관독서실,서울특별시 동대문구 장한로 124,", 3층 (장안동)",독서실,58
동대문구,학원,이동규수학학원,서울특별시 동대문구 망우로 122-1,", 3층 (휘경동, 거부빌딩)",입시.검정 및 보습,25
동대문구,교습소,더바른수학교습소,서울특별시 동대문구 장안벚꽃로 167,", 2층 221호 (장안동, 래미안장안2차아파트)",입시.검정 및 보습,12
동대문구,학원,미래에어컨아카데미학원,서울특별시 동대문구 천호대로 14,", 4층 (신설동)",직업기술,20
동대문구,학원,예일현악음악학원,서울특별시 동대문구 왕산로28길 37,", 1층 (용두동)",예능(대),280
동대문구,교습소,그레이스뮤직음악교습소,서울특별시 동대문구 서울시립대로4길 25,", 1층 일부(좌측) (전농동)",예능(대),32
동대문구,교습소,라라첼로스튜디오음악교습소,서울특별시 동대문구 사가정로 80,", 1층 130호 (답십리동, 답십리 뉴타운 카운티 에비뉴)",예능(대),12
동대문구,학원,더잉글리쉬학원,서울특별시 동대문구 장한로18길 36,", 3층 (장안동)",입시.검정 및 보습,140
동대문구,학원,녹스빌학원,서울특별시 동대문구 전농로 55,", 3층 (답십리동)",입시.검정 및 보습,80
동대문구,학원,공감리드인학원,서울특별시 동대문구 서울시립대로4길 35,3층 일부,입시.검정 및 보습,0
동대문구,교습소,더프렙잉글리쉬영어교습소,서울특별시 동대문구 장안벚꽃로 167,래미안장안2차아파트 주상가동 2층 223호,입시.검정 및 보습,0
동대문구,교습소,아트앤하트답십리세기미술교습소,서울특별시 동대문구 답십리로 140,2층 201호(답십리동),예능(대),0
동대문구,교습소,사고력처음수학교습소,서울특별시 동대문구 답십리로30길 13,1층(답십리동),입시.검정 및 보습,0
동대문구,교습소,탄탄수학교습소,서울특별시 동대문구 전농로9길 7-11,2층 201호(답십리동),입시.검정 및 보습,0
동대문구,학원,조이피아노음악학원,서울특별시 동대문구 답십리로 145,3층 (답십리동),예능(대),0
동대문구,교습소,민플루트스튜디오음악교습소,서울특별시 동대문구 장안벚꽃로1길 7,"1층 107호(장안동,장안 힐스테이트)",예능(대),0
동대문구,학원,웅진씽크빅스마트올클래스안평학원,서울특별시 동대문구 답십리로72길 114,유림빌딩 4층 (장안동),입시.검정 및 보습,0
동대문구,교습소,서양음악당음악교습소,서울특별시 동대문구 장한로14길 62,가동 1층 좌측 (장안동),입시.검정 및 보습,0
동대문구,교습소,매쓰메카수학교습소,서울특별시 동대문구 장한로28가길 45,5층 502호(장안동),입시.검정 및 보습,0
동대문구,학원,덕수보습학원,서울특별시 동대문구 전농로 135,5층 (전농동),입시.검정 및 보습,0
